expected_value,final_value,price_reduction_percent,number_of_bidders,supplier_previous_wins,buyer_previous_tenders,contract_days,risk_score,risk_label,region_Aktobe,region_Almaty,region_Astana,region_Atyrau,region_Karaganda,region_Kostanay,region_Pavlodar,region_Shymkent,procedure_type_direct_award,procedure_type_limited_tender,procedure_type_negotiation,procedure_type_open_tender
38118.77704192046,26505.75615335765,1.112506890672783,1.0000123083591637,17.307690032617675,23.488353735025658,53.18002462608521,77.07755685759395,0.9999939899308175,0.3481860195646238,0.8558746661896669,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0
363287.55754397565,424564.822836128,1.2692638401504852,1.1649678947898066,14.048673934473811,21.167724614427414,93.44557077120507,28.75188678841294,0.0,0.00025844574233055114,7.778406220972537e-06,0.9993540148534643,1.2785196432173252e-05,1.788139361143112e-07,2.056360265314579e-06,5.066394856572151e-07,0.0003402829204255342,0.0,1.00000001,2.6822090417146684e-07,0.0
1185860.7969659837,993086.9049523907,13.110916285175824,2.546287061992917,9.223393683057253,18.366725925807962,109.07285810024973,0.054828524595988984,0.0,1.4901161342859267e-07,7.092952799201011e-06,1.4901161342859267e-07,3.3259392117261886e-05,0.0,8.94069680571556e-08,0.9999502997257601,2.2649765241146085e-06,0.0,2.0861625880002974e-07,0.008707672444635927,0.9999998907907092
342976.7850878399,269986.20556668384,3.780027653063841,2.8851712373007983,12.420468276693166,19.527723316917843,70.95746815517222,4.989978373637745,0.0,0.00031635165530890223,0.0,0.0,0.0,0.0,0.999570439320808,0.0,0.0,0.0,0.9999913077217757,4.023313562572002e-06,6.616115636229515e-06
383879.91675444425,288159.61953243904,4.54218123112589,6.136237390226276,9.532303874263466,19.47957993006198,50.854629876324545,1.8630248310373556,0.0,0.0,2.384185814857483e-07,0.0,0.009710401393719613,0.0,0.9934833745168954,0.0,2.384185814857483e-07,0.0,7.390976026058196e-06,0.0011867880939906835,0.9999981622559935
273917.95971401257,185168.31788388282,2.787034274089149,1.2148033979623492,14.150679773870225,19.546861653105466,71.04505837276704,13.993443252302415,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,8.94069680571556e-08,0.0,1.00000001,5.960464537143707e-08,0.0
1495206.861798532,1032067.012495603,9.702484086453525,2.275865109597399,11.573011463431033,21.340850835184643,71.6959759624649,4.304391295224187,0.0,0.9461543058597057,0.09334230516315936,0.0013881027837327122,4.523992583692074e-05,2.6822090417146684e-07,0.00017052889040768146,9.77516184091568e-06,0.0002093911191898584,0.0,0.9996729593108469,0.0001956820507544279,8.878111928075551e-05
385454.26811156096,512452.0923448053,0.22075860507793757,1.11649757640315,12.4323068320348,20.514751439174532,68.59897136988741,43.58861119067876,0.0,1.1503696556687355e-05,1.0728836166858674e-06,1.767277735263109e-05,3.2782554954290385e-07,0.0,0.9998768668026625,2.0861625880002974e-07,6.178021492749452e-05,0.0,1.00000001,1.5795231023430823e-06,0.0
32425.35749749902,48553.917459142875,1.218355036193467,1.3630506997526526,19.636440763287453,16.291124347400547,46.353537591175886,2.1952840688427107,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0
97199.62888796104,144383.90687255227,6.694514777537845,7.849441240082005,16.452551551547163,18.828699116259948,56.3057784759903,0.927948206772302,8.94069680571556e-08,0.0,0.0,0.9991992811940801,0.0010828077901402116,0.0,0.0,0.0,0.0,0.0,0.0,6.365776125669478e-05,1.00000001
39236.55159684305,34307.50671178822,7.298963978372239,5.343271142488548,7.400994661994437,21.593053822934355,37.609794141277945,1.6575749220413984,0.0,0.0,0.0,0.0,0.0,0.9999983410699296,2.139806768834591e-05,0.0,0.0,0.0,0.02108761689292878,9.211897942155598e-05,0.9869459966172015
113319.58537359015,119856.10865392824,15.648694139045267,2.341714622506945,16.190672643741948,16.19117546431267,68.2380801469151,0.0021025538446992633,0.0,0.0,0.0,1.3172626627087593e-05,0.0,0.0,0.9999927382332646,0.0,0.0,0.0,0.0,0.0004299581093868613,1.00000001
76725.7932881845,129113.3850736793,5.232923986295468,4.506539707424809,18.82670510711726,17.127120021795097,102.01923043007676,0.017567723991553486,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818243134915828e-05,1.00000001
19471.621366677296,15516.744229471096,24.44820547929835,5.137889689157883,18.878392705370327,23.83856583230307,86.15818903240707,0.00016972422601789234,0.0,0.0,0.0,1.0222196681201458e-05,0.0,0.999999056325674,0.0,0.0,0.0,0.0,0.0,5.48362737417221e-05,1.00000001
1063475.6646746676,1021543.6160726779,5.619715334883478,7.228144893006847,9.159359340260954,22.83593178352783,93.40238005350572,0.5730776489455184,0.00010591745482504367,0.09818714955288588,0.00016564130948722362,0.3530641531487903,0.5660224017478704,0.014191776655971109,0.0009953379730576275,0.001044750224070549,0.0002667903926825523,0.0,0.0,0.004298090977734327,1.00000001
132583.9583422484,86403.66611840262,13.16666808573177,6.7411727987290195,12.586667424473571,18.746339802269365,89.45401505043267,0.018439143898272215,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0003907978573778271,1.00000001
716888.2141291117,828430.7154980786,7.555418732334611,5.403238720031643,12.407717233844227,19.042552952386345,105.75550646080883,0.24933755400730012,0.0,8.94069680571556e-07,7.450580671429634e-07,0.8051477751184332,0.26318985486959995,3.87430194914341e-07,1.1920929074287414e-07,0.0,1.0132789713144302e-06,0.0,0.0,0.0026329458023151755,1.00000001
263836.3712058095,198773.59587767633,1.149889707953784,1.4745665199383586,13.35654652754709,18.741127018454257,65.41530639217363,17.880624534803186,0.0,0.0,0.9999998907907092,0.0,0.0,0.0,0.0,0.0,1.788139361143112e-07,0.0,1.00000001,2.0861625880002974e-07,0.0
28093.09589725139,41219.518477367215,5.057843925277457,3.6698176600926353,19.12363029436955,15.827054027126131,85.07318497089092,0.00048130750661790365,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0398369139432907e-06,1.00000001
88183.63472871554,47614.17968632228,17.58016410467887,7.985905895676277,7.8648687638541235,22.361541753472356,31.937665046386392,1.5412859620477064,0.0,0.0,0.0,0.0,0.03435629640603244,7.259845806241035e-05,0.9247221443142074,0.0,0.0,0.0,0.0,0.000253587963732779,1.00000001
1529140.7678848698,821695.2626305153,24.289736279110535,7.953633795181565,14.18049771268905,17.061918262436343,68.41716006697777,0.0022900104525399208,0.0,0.9999995927674823,0.0,0.0,0.0,0.0,1.0728836166858674e-06,0.0,0.0,0.0,0.0,0.002119690201021731,1.00000001
1095425.0457134277,561727.8231799725,8.623097470335695,1.7411367903806663,13.224590069392518,22.1402740532079,79.51106086729797,53.46950472030267,0.0886740991399911,0.9999994139535462,0.0,3.2782554954290385e-07,8.94069680571556e-08,0.0,0.0,0.0,0.0,0.9948392013851595,0.0,1.996755619943142e-05,0.0028563440131673216
569384.2761177382,401896.3616851021,4.056661559521739,5.392429477290829,10.747829859606387,22.27250290456758,34.86293539532372,0.6762218476137352,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005056560090085864,1.00000001
244147.6613479284,123504.81893868168,6.762910416026833,2.4045667370357444,14.980107135753533,16.26139450425161,99.48343202930623,1.3790270687771982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0,0.999998102651348,3.9637089172005654e-06,2.9802322685718535e-07
535685.3673161217,622500.1944717674,6.2907323620114175,5.16824502348317,8.71868169722884,17.225504879003577,150.91563255317448,1.4610722662737279,0.0,0.0,8.94069680571556e-08,3.576278722286224e-07,0.8745823589998822,0.0,0.0,0.5517349894384008,4.47034840285778e-07,2.175569556057453e-06,5.960464537143707e-08,0.006837695905397832,0.9999991755349648
148822.25208069108,174653.94905456333,2.0899250514415297,7.452575931230295,14.173881239487963,23.549934393003888,82.21058532965945,5.95985859702608,7.674098091572522e-05,0.0,1.2904405722916125e-05,0.0024501085526382922,2.0861625880002974e-07,0.9995588164149606,0.0,0.0,1.1920929074287414e-07,1.0430812940001488e-06,0.0,0.0010004043679141999,0.9999961356980508
2397372.80567356,1425767.8347577401,15.878389793038272,1.9553679539500317,12.672048217132026,21.990478520934523,89.98131722621999,0.022322535517457723,0.0,0.999999533162837,0.0,0.0,0.0,0.0,0.0,7.152557444572448e-07,5.960464537143707e-08,0.0,0.0,0.0367747548919785,1.00000001
187045.74381311206,177360.6646680948,7.488216641094867,2.4613207897558294,13.118164485979259,23.356544500365327,92.73411527700317,0.1847536862113872,0.0,6.845593520909548e-05,5.066394856572151e-07,4.51803211915493e-05,2.9802322685718535e-08,0.9999035696837889,8.94069680571556e-08,5.960464537143707e-08,1.0132789713144302e-06,0.0,1.1920929074287414e-07,0.006626993484009802,1.00000001
2270397.492478227,2161255.6078232033,13.212160496406929,3.2394934328600735,10.978607838613376,20.386254315416117,162.66695977040231,2.4746628108551776,1.4901161342859267e-07,0.880185136060152,0.000854790219271779,0.0025818944235545395,0.2702441838586002,5.662441310286521e-07,7.74860389828682e-07,0.0002186894438678026,0.0004505515143626928,2.175569556057453e-06,0.017893314540505408,0.0074061156059825415,0.9906295637011563
53758.30291691429,31648.706787393727,13.629172496631734,7.57923270211741,11.937942629776837,20.5938787509058,87.82219395440555,0.009225904942644237,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0003133416207176447,1.00000001
681285.1005255281,551130.1227173713,13.258977894494034,5.600401527301067,11.675123697118421,19.918585781944774,93.59634891581082,5.798415393319419,0.0,0.02646431353330463,0.0,0.0,0.9926601151550251,1.1324882620573043e-06,0.0,0.0,1.0430812940001488e-06,0.0,0.9999710421423494,2.0444393362402916e-05,1.0728836166858672e-05
1826359.593777507,1066390.7914216304,14.231649212876839,4.634030526107457,12.462370103571638,21.897562032258026,125.38467646236859,0.039044171576325,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011457592363492548,1.00000001
589849.9119708631,264270.69716897473,22.538365800842463,2.3606922347910597,15.99574077891066,22.453285222739307,70.60188860011937,0.21353080871233135,0.0,0.9763994314558887,5.960464537143707e-08,0.0,0.0,0.029315412337679266,0.0,0.003121554882747531,1.9669532972574233e-06,0.0,0.2897043257119846,0.000802695759217143,0.5423007661690098
15940.325927993064,13615.567737662797,1.3941514019907726,3.2541090878263264,12.429156309324409,22.207935338629433,93.85004789067162,1.0430186988150298,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,1.1622905847430228e-06,0.0001249313366985321,0.9999987583024471
1116557.4700556344,1217749.856317722,0.040933465971470476,1.00173422694454,12.28735525001082,22.843029027792745,55.72868958350084,57.06452727989157,0.000568807130779624,0.9887806276017344,0.004341840787436962,1.9699335295259953e-05,0.00013744831222653388,0.013608366387075483,0.01218268287443608,3.2633543340861795e-05,0.015897184769338667,0.28835454871522576,0.999998579488511,0.0006604194707155227,0.0
1689326.359524533,1340633.2868684686,12.116830806057331,1.6351655730738224,13.505280739539607,25.520221716617648,124.27030712952106,0.34572824839844674,6.258487764000893e-07,0.936464021033799,0.0012874603400230408,0.2248429678513044,9.95397577702999e-06,3.6060810449719427e-06,1.0132789713144302e-06,4.47034840285778e-07,0.0011500418301191924,0.0,1.588463799148798e-05,0.0025773644705063105,0.99999279783791
1574239.001753185,1267076.1069555662,5.10407028370677,7.636491188946949,11.995281642426974,21.350685124738497,82.39298940076141,17.34053671564022,0.0,7.843971330881119e-05,0.0,0.0,0.999974022374618,0.0,0.0,0.0,0.0,0.0008061230263260007,0.0,0.00024059415104180572,0.9994354347990417
962022.9947219852,686703.3985487979,8.517040255562925,6.005515522955027,11.591733103549963,23.47114182095778,90.2682809572852,0.261423438818216,2.562999750971794e-06,0.9999808769088357,1.281499875485897e-06,6.7353249269723884e-06,3.576278722286224e-07,6.556510990858077e-07,3.87430194914341e-07,5.662441310286521e-07,1.400709166228771e-06,0.0,0.0,0.0038199723148873445,1.00000001
924803.5992386343,1017811.7477622121,0.6977840664359942,4.845806484948049,8.503472332235308,20.81754017370519,89.27900314737614,12.477043421544257,0.0,0.0,0.0,0.0,0.9999992351396101,0.0,0.0,0.0,5.662441310286521e-07,0.0001482665553614497,3.8146973037719724e-06,0.002950519352854192,0.9998914103361332
246881.15870898284,120558.5248794653,3.5855306160642333,7.169687279932003,9.750551109188713,18.898254398874457,90.83506614384342,32.31724813960716,0.030247301165739,8.94069680571556e-08,0.0,0.0,0.0035485029575431344,1.0132789713144302e-06,0.9982682566333783,2.8192997260689732e-05,5.4240227288007734e-06,0.009215682837136686,0.0,0.001069426547254324,0.9887714484863471
347676.17170862725,311576.50291487627,15.083287959426151,3.386495295596016,10.964001780008857,20.907038693630618,101.61272511356002,0.005841553211899399,0.0,1.1920929074287414e-07,0.0004057288210433721,2.9802322685718535e-07,3.576278722286224e-07,2.9802322685718535e-07,2.384185814857483e-07,0.999887536034184,4.172325176000595e-07,0.0,0.0,0.0019203424645769596,1.00000001
1075780.1299569816,975554.1029174887,1.7078814273882053,2.7207044387603343,9.224711094719028,17.93107223914838,127.47598589069085,36.42989159058958,0.0,8.94069680571556e-07,0.0,0.0,0.9999988179070926,0.0,0.0,0.0,4.172325176000595e-07,0.0891419658038342,0.060289174921205335,0.0016612410711473226,0.6300376716675031
90179.5276068784,58362.05069639989,1.4107243304250214,1.056705445132201,16.86100424138934,18.820198063400845,62.4016089764288,21.470849218510324,0.0,0.0,0.9999998907907092,3.069639236629009e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0
480700.1025647016,503396.0270979157,0.8452978613848169,2.2221739607627624,11.817877298260617,20.722174649383394,91.99096993032352,30.208900872446655,0.0015607774413737654,6.9141388630867e-06,2.413988137543201e-06,0.00012689828999578952,2.056360265314579e-06,0.9992759327680277,2.0265579426288605e-06,0.003249764474941492,4.830956507354975e-05,0.010000109772547483,0.000163376332963109,0.014917522818013727,0.9701502420165657
248946.93579156316,250942.32324827355,1.8360355860237247,7.187923261422441,8.405620251128303,16.517517093442976,102.31453359600452,4.706432521896929,0.0,0.0,0.999999533162837,0.0,1.341104520857334e-06,0.0,0.0,0.0,0.0,0.0,0.00032639503805398937,0.00037601590532571077,0.9998650054782336
442256.52217783517,299986.63519351475,17.41495705239222,5.808777041152366,13.35723120610195,24.389827734330805,72.53140136920214,0.004965066910374164,0.0,0.9999997715814185,0.0,0.0,0.0,1.1920929074287414e-07,2.9802322685718535e-08,0.0,0.0,0.0,0.0,0.006797730990676283,1.00000001
626252.314515104,563044.9838085315,6.284602310396492,2.1102127448683365,11.9427028355248,18.20403290207548,122.3911970911442,4.500790089898325,0.0,4.708766984343529e-06,2.0861625880002974e-07,7.161498141378165e-05,5.960464537143707e-08,0.0,8.94069680571556e-08,0.9999562005856519,1.6957521608173846e-05,0.0,0.9998673300594031,0.0001595318333366513,2.7120113644003866e-05
1347873.0685301803,1128551.1552302737,3.841006184921905,4.9855927285864645,10.19374216088291,21.711740498996832,91.03665963230857,3.7433438007467132,1.281499875485897e-06,0.9887133935617554,1.1473894234001636e-05,1.2040138365030288e-05,2.3841858148574828e-06,1.9073486518859862e-06,0.05006715705393999,8.642673578858375e-07,5.975365698486566e-05,2.9802322685718535e-07,2.0861625880002976e-06,0.030331880157521068,0.9999979834420573
1168933.3517930456,588982.1282750324,13.600663213556306,1.8291968417092404,13.939913935146814,22.366813665095098,92.43525550192147,0.6338237226755044,0.0,0.9999996523721277,0.0,5.960464537143707e-08,0.0,0.0,0.0,0.0,4.47034840285778e-07,0.0,0.9990230898623621,4.103779833823442e-05,0.0002692937877881527
102184.32942065015,87297.7451004876,4.376228763151429,1.45797756379703,10.913458233308152,18.139460567765752,141.48023904044163,13.01266521368529,0.0,0.0,0.0006285905900871754,0.0,0.9997679095109235,0.0,0.0,0.0,2.9802322685718535e-08,0.0,1.00000001,5.960464537143707e-08,0.0
37759.292694397016,26075.209381402165,9.363229087178146,7.53622771243195,15.156225986545406,22.316516881632115,34.10708040122634,0.13142988087292998,0.0,0.0,0.0,0.0,0.0,0.9991310338751298,0.0,0.017261415892600118,0.0,0.0,0.0,0.0019969940385246277,1.00000001
1886526.1666233772,1151049.8281784882,9.711810162964245,7.191898235583545,9.88506353372176,19.645336155699717,86.34820610676334,1.2229922415264802,0.0,0.9999999503953546,0.0,0.0,0.0,0.0,2.9802322685718535e-08,0.0,0.0,0.0,0.0,0.021988481503072678,1.00000001
306089.66570175934,235723.36289749361,6.529046609223276,7.219479808155601,12.022206908228828,20.95358753702895,98.74649331428736,1.3669437171636856,2.9802322685718535e-08,1.4901161342859267e-07,0.0,0.0,4.47034840285778e-07,0.00044152141058892007,0.0,0.9998478393403667,2.6822090417146684e-07,0.0,0.0,0.011585891362654565,1.00000001
2330651.0944533315,1774558.4621232552,24.692881783244534,7.150296816075262,15.49076343320358,26.680461890320068,94.38376009897001,0.03778263926950544,0.0,0.004613667772653401,0.6240707102240138,0.5535702760740328,1.668930070400238e-06,0.0,0.0,0.0,3.2782554954290385e-07,0.0,0.0,0.0006061196387821435,1.00000001
627373.8162275956,590454.6676781479,17.374671083598095,3.8684299331157774,11.085332577738905,17.868078235832797,66.79020315699938,0.3352560103334024,0.0,0.0,0.0,2.8431415842175482e-05,0.7197397423238927,1.6987323930859565e-06,0.4518634722119635,0.0,8.046627125144004e-07,0.0,2.9802322685718535e-08,0.0029528141317009923,1.00000001
153990.14240789317,134638.79318296452,5.644737483977929,3.791309926921164,15.370502836870985,13.001329424497486,118.70247036776092,1.50520056503838,0.0,0.0,0.0,5.990266859829425e-06,0.0,2.384185814857483e-07,0.0,0.9999967913491499,0.0,0.0,0.99792994066625,4.8041344169378275e-05,0.0008648037996941805
44963.88827514177,45701.197879799074,0.2984944344575322,1.0102670490888401,11.934082394560766,24.921070105102288,39.34759289176761,65.36009014421744,0.934645244884935,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0,0.9999681811193716,0.0,1.567602173268795e-05,2.1010637493431565e-05
717473.5642253124,476328.0029247542,21.76442318697931,2.4356561919694553,14.260877973671693,22.7227230127405,110.26546121157799,0.0036148726944407817,0.0,0.9999874334198265,0.0,1.4901161342859267e-07,0.0,2.0533800330460072e-05,0.0,0.0,1.1920929074287414e-07,0.0,0.0,0.009851902821831404,1.00000001
167209.25215762283,100497.82302744882,3.728132606812178,7.688728699702726,7.7493808902448995,21.946321492722483,74.90179419850347,14.918736668196107,0.0014900267273178695,1.4901161342859267e-07,5.960464537143707e-08,0.0,0.01405680193652749,0.00024738908061414956,0.9853355387039107,1.6003847282230852e-05,4.112720530629158e-06,1.8209219160974024e-05,0.0,0.001347661031848192,0.9999625782827066
278903.03296245856,190476.71653149693,13.501511459143536,6.867231258191024,10.148457621400212,20.98385239146956,109.05279696495666,0.10184720159775167,0.0,2.8908253005146977e-06,5.960464537143707e-08,1.788139361143112e-07,3.874301949143409e-06,2.0861625880002974e-07,0.8853848069037746,0.22957968941432713,6.854534217715263e-07,0.0,0.0,0.006787747212576568,1.00000001
66695.26683867582,70536.10788858007,7.834415915274937,5.0831187425769535,8.163588259531268,21.376014714590163,64.43779096286517,1.3016226889234261,0.0,0.0,0.0,0.0,0.999999056325674,1.549720779657364e-06,0.0,0.0,0.0,0.0,0.9856705764155435,4.231929821372032e-06,0.006034910739212632
2770135.7111099656,2391622.0886639594,23.295462902309787,7.1389163820227495,8.446022544352802,19.491481785534447,99.52868000132011,0.03449454904008418,0.0,0.0032388568248385187,0.0,0.0,0.9944251875184095,0.0,0.0,0.0020062923632025715,0.0,0.0,0.0,0.010365456446351706,1.00000001
561086.8779377827,429694.0584721865,16.22054529738055,1.9619641913804906,12.06614399530877,18.741744045737164,67.89160132705022,0.009187906981595455,0.0,2.5331974282860754e-06,8.94069680571556e-08,1.2874603400230407e-05,2.0861625880002974e-07,1.1920929074287414e-07,0.9976029495817422,0.003244668277762234,1.7374754125773906e-05,0.0,0.0,0.002400457883043885,1.00000001
184315.41453599124,195471.23269374997,0.09295907023709357,1.00008657574666,9.843386386551876,22.409328466133775,94.36934769586259,73.97856981432545,1.00000001,8.732080546915531e-06,4.053115885257721e-06,0.9857620695461886,0.04297357840596258,0.0002151131651455164,2.8938055327832698e-05,9.885430434852838e-05,0.003173500331188738,1.00000001,0.0,1.6987323930859565e-06,0.0
107416.69957379474,112364.76842947202,2.061624837618187,4.92430627906654,16.13435501628517,13.154788973495638,133.40180814899037,0.4696041346148789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0003995299379247427,0.00014129281185299157,0.9998700122684449
23906.379800070543,17931.278303808584,3.9196647418866504,1.0812416375843974,11.908467656084213,23.87079811685904,24.244405627981152,59.45079923375507,0.9976079563719534,0.0,0.0,0.0,0.0,0.9999875526291173,0.0,0.00035059452407479286,0.0,0.9999405245639192,0.0,8.34465035200119e-07,2.1010637493431565e-05
618958.267152705,606691.1419928113,0.9254093173292399,1.2238848808625906,9.340470586694623,18.377595905669757,108.5563129237172,50.88424504401891,4.7683716297149655e-06,0.0,5.960464537143707e-08,0.0,0.0,0.0,0.0,0.9999999503953546,5.960464537143707e-08,0.8942514151352936,2.8610229778289793e-06,0.0017208755188414453,0.08015379389808028
574879.224521614,587533.893931624,6.188045837585552,4.797003632247716,10.689214115464553,21.06181145216287,44.63086605249616,0.24363279345517633,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94069680571556e-08,0.00021275878165334463,1.00000001
722550.1391920757,550816.2402320101,8.591647103351193,2.6582716429081286,12.537001317749024,21.197559361751193,76.90681517467289,0.729079544629994,0.0,0.9999999503953546,0.0,0.0,0.0,0.0,5.960464537143707e-08,0.0,2.0861625880002974e-07,0.0,0.7131272625710308,0.00019541382985025643,0.3219864996683818
675102.4915501843,358521.5521316958,3.9809784902670446,6.709422238876837,11.75529867970436,16.74585724244011,72.17405513247805,41.45083830248208,2.622604396343231e-06,0.0022782087553870674,0.0,0.0,0.9988832573643207,0.0,0.0,0.0,0.0,0.47721410274882553,0.0,7.450580671429634e-06,0.4954395343733406
2213726.434358379,1627906.5928621644,4.096809913111963,7.920145879140988,13.062156027815076,14.115612032877927,54.90908295146456,7.652498037523294,0.0,0.06771051951408028,0.0,0.0,0.9665626384116589,0.0,1.0430812940001488e-06,0.0,0.0,1.400709166228771e-06,0.0,0.0021565258718612788,0.999999533162837
2270989.1787422947,1321292.7092140615,12.497567967822311,7.580836961133831,12.266866212964167,23.418611532245073,46.40758410282874,0.003564208746375739,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041221380645978445,1.00000001
268267.9615552692,116499.40630079944,2.7674417505077007,1.4854195720931451,16.238958128078906,22.42350388117727,59.33167413130066,50.12209207409206,0.00040385127471417187,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872649916792295,0.0,3.5166740769147872e-06,0.03404051099485457
183241.99315613892,155303.82298384272,11.500574926446976,6.361282594710366,10.234564398632376,19.695181851210897,105.18591434251637,0.07371097803983032,0.0,0.0,0.0,0.0,2.9802322685718535e-08,0.0,0.41638470112429615,0.8599166956108856,2.6822090417146684e-07,0.0,0.0,0.005369842106158137,1.00000001
676674.0475391244,569681.3067540035,12.002461985828264,3.9317341190735218,12.475987321118865,18.285077099183326,144.88700569367722,0.11084511877410322,0.0,5.960464537143707e-08,0.9987763266305243,0.00028195977492958304,5.960464537143707e-08,0.0,1.4901161342859267e-07,0.0045398474193608755,5.125999501943588e-06,0.0,1.4305114889144897e-06,0.0016449690029609202,0.999999533162837
363739.28904133016,479042.7044864752,5.670389487274864,1.339618504532563,13.952602393118706,18.713603977674175,99.01923642018971,13.405495734599805,0.0,3.6537647612690924e-05,5.066394856572151e-07,0.9967714647788107,0.0013667941230124233,1.1920929074287414e-07,3.3080578181147575e-06,1.2576580173373222e-05,0.0006796419688478111,0.0,1.00000001,7.74860389828682e-07,0.0
355209.50258695177,253791.9178913693,5.313348605043647,1.7735088180624863,16.328747399476338,23.391244894052928,107.20058233044318,6.325611770897234,0.0,0.018674820848293007,1.1920929074287414e-07,0.19954121312364695,0.0,0.8196064911787003,0.0,0.0,1.1622905847430228e-05,0.0,0.9999975662095397,4.771351861983537e-05,5.364418083429337e-07
85503.24936301839,53075.352994952875,12.23830180581608,7.581535825594821,10.47444534800541,20.67774105561951,97.75007904025898,0.017306804659018515,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0007449686601749062,1.00000001
542299.3947800692,531202.9250861749,3.794738365501672,1.7464235435658617,12.879335588389335,23.005210882091472,94.59173456268194,8.472694159550864,2.9802322685718535e-08,0.00832161315656513,0.0001043379317227006,0.9234398695783317,6.57737261673808e-05,0.1077539931582284,0.0012362599496489762,1.0669231521487236e-05,0.03660574592002779,0.0,0.9998079638326132,0.00011476874466270208,9.858608344435691e-05
484572.9919945784,425964.44706012204,13.531534509461908,6.451039322057219,13.410573548504061,21.019643788575475,49.139612021069205,0.033248215917684135,0.0,0.0,0.0,6.183981957286596e-05,0.0,0.0,0.9999486307956897,0.0,0.0,0.0,0.0,0.00046768784990698094,1.00000001
61452.8333600951,48925.95848023183,6.612199714033474,4.656255250431962,8.982565198645775,23.698356634261206,61.43283397223063,0.08489504457518846,0.0,0.0,0.0,0.0,0.0,0.999981234536708,0.00010365247830092906,0.0,5.960464537143707e-07,0.0,0.0,0.0012235343578621744,1.00000001
113335.798509015,123721.13397007545,0.8535018446944732,1.062671452850227,11.353323524636235,24.063756948706448,53.384093793471244,69.19493556836701,0.9996584753820216,5.960464537143707e-08,6.645917958915233e-06,7.152557444572448e-07,2.384185814857483e-07,0.9999175171708059,1.1920929074287414e-07,0.0005400478893879055,7.987022479772567e-06,0.9996475081272732,0.0,0.00014525652077019213,0.00022679567563831804
1157930.969007438,734044.6202388442,14.205199747116255,4.492521946651152,14.853021032730522,25.455883032515512,38.49774927047006,0.024184435608848035,0.0,0.9999925594193285,3.5315752382576465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938117513501048,1.00000001
117532.95064738886,156649.1080386343,0.007623529436779619,1.000017106533075,15.005700595371891,21.828117375864256,64.0387707976397,56.192428476268766,0.0,0.0002674162414589524,4.202127498686313e-06,5.960464537143707e-08,0.0,0.0,0.9997639756043291,0.0,0.00027218461308866737,0.0,1.00000001,0.0,0.0
581419.6406235752,546420.3229688307,4.025805760790002,1.3039705757668854,11.378784304315259,18.247688297596934,125.52343071099477,23.26322570716838,0.0,8.445978249132633e-05,0.0006521046226862072,0.2819963423795184,0.00010877847780287265,4.053115885257721e-06,2.0116567812860012e-05,0.8657414999751639,0.006747424669982791,0.0,1.00000001,4.6193600162863725e-06,0.0
662246.4069476686,615903.9748748122,0.43554594531468543,1.1309425832711673,12.99211979531026,19.798197750901295,104.28089097625711,48.10194820731539,0.0,0.9650097585857969,0.12944841514336108,4.0739775111377234e-05,0.0003111064465162158,4.5359135127663606e-05,7.858872492223978e-05,7.688999252915382e-06,0.0009842515090185402,0.0,1.00000001,5.48362737417221e-06,0.0
425098.55230925867,326359.01383634325,9.055064538200135,3.0080741672592413,13.07320851710104,15.000295642163179,126.86621338728358,0.26266470554580956,0.0,0.0,0.0,5.960464537143707e-08,0.0,0.0,0.0,0.9999996523721277,1.1920929074287414e-07,0.0,0.08409312451532393,0.0004051923792350292,0.9154193492878603
2540161.1439287215,1487905.9767975083,8.865860393658371,7.658702979063519,14.152957863394626,23.8097190915714,62.17493325739442,0.1488532126124981,0.0,1.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006735891171103418,1.00000001
